rcid,country,vote
3741,Venezuela,1
3741,Guyana,1
3741,Ecuador,1
3741,Peru,1
3741,Brazil,1
3741,Bolivia,1
3741,Paraguay,3
3741,Chile,1
3741,Argentina,2
3741,Uruguay,1
3741,UK,2
3741,Ireland,2
3741,Netherlands,2
3741,Belgium,1
3741,Luxembourg,2
3741,France,1
3741,Spain,1
3741,Portugal,2
3741,Poland,2
3741,Austria,1
3741,Hungary,2
3741,Italy,2
3741,Malta,2
3741,Greece,1
3741,Cyprus,2
3741,Bulgaria,2
3741,Russian Federation,2
3741,Ukraine,2
3741,Belarus,2
3741,Finland,2
3741,Sweden,1
3741,Norway,1
3741,Denmark,2
3741,Iceland,2
3741,Mali,1
3741,Burkina Faso,1
3741,Ghana,1
3741,Togo,1
3741,Nigeria,1
3741,Kenya,1
3741,Tanzania,1
3741,Ethiopia,2
3741,Zambia,1
3741,Botswana,2
3741,Algeria,1
3741,Libya,1
3741,Sudan,1
3741,Syrian Arab Republic,1
3741,Jordan,1
3741,Israel,3
3741,Kuwait,2
3741,China,1
3741,Japan,2
3741,India,1
3741,Pakistan,1
3741,Bangladesh,2
3741,Sri Lanka,2
3741,Nepal,2
3741,Thailand,2
3741,Malaysia,1
3741,Singapore,2
3741,Brunei Darussalam,2
3741,Philippines,1
3741,Indonesia,1
3741,Australia,1
3741,New Zealand,1
3762,USA,1
3762,Canada,1
3762,Bahamas,1
3762,Cuba,1
3762,Jamaica,1
3762,Trinidad and Tobago,1
3762,Mexico,1
3762,Costa Rica,1
3762,Panama,1
3762,Colombia,1
3762,Venezuela,1
3762,Guyana,1
3762,Ecuador,1
3762,Peru,1
3762,Brazil,1
3762,Bolivia,1
3762,Paraguay,1
3762,Chile,1
3762,Argentina,1
3762,Uruguay,1
3762,UK,1
3762,Ireland,1
3762,Netherlands,1
3762,Belgium,1
3762,Luxembourg,1
3762,France,1
3762,Spain,1
3762,Portugal,1
3762,Poland,1
3762,Austria,1
3762,Hungary,1
3762,Italy,1
3762,Malta,1
3762,Greece,1
3762,Cyprus,1
3762,Bulgaria,1
3762,Russian Federation,1
3762,Ukraine,1
3762,Belarus,1
3762,Finland,1
3762,Sweden,1
3762,Norway,1
3762,Denmark,1
3762,Iceland,1
3762,Mali,1
3762,Burkina Faso,1
3762,Ghana,1
3762,Togo,1
3762,Nigeria,1
3762,Kenya,1
3762,Tanzania,1
3762,Ethiopia,1
3762,Zambia,1
3762,Botswana,1
3762,Algeria,1
3762,Libya,2
3762,Sudan,1
3762,Egypt,1
3762,Syrian Arab Republic,3
3762,Jordan,1
3762,Israel,1
3762,Kuwait,1
3762,China,1
3762,Japan,1
3762,India,1
3762,Pakistan,1
3762,Bangladesh,1
3762,Sri Lanka,1
3762,Nepal,1
3762,Thailand,1
3762,Malaysia,1
3762,Singapore,1
3762,Brunei Darussalam,1
3762,Philippines,1
3762,Indonesia,1
3762,Australia,1
3762,New Zealand,1
3764,USA,3
3764,Canada,2
3764,Bahamas,2
3764,Cuba,1
3764,Jamaica,2
3764,Trinidad and Tobago,1
3764,Mexico,2
3764,Costa Rica,1
3764,Panama,2
3764,Colombia,2
3764,Venezuela,2
3764,Guyana,2
3764,Ecuador,2
3764,Peru,2
3764,Brazil,2
3764,Bolivia,1
3764,Paraguay,2
3764,Chile,2
3764,Argentina,2
3764,Uruguay,2
3764,UK,2
3764,Ireland,2
3764,Netherlands,2
3764,Belgium,2
3764,Luxembourg,2
3764,France,2
3764,Spain,2
3764,Portugal,2
3764,Poland,2
3764,Austria,2
3764,Hungary,2
3764,Italy,2
3764,Malta,2
3764,Greece,2
3764,Cyprus,1
3764,Bulgaria,2
3764,Russian Federation,2
3764,Ukraine,2
3764,Belarus,2
3764,Finland,2
3764,Sweden,2
3764,Norway,2
3764,Denmark,2
3764,Iceland,2
3764,Burkina Faso,1
3764,Ghana,2
3764,Togo,2
3764,Nigeria,1
3764,Kenya,2
3764,Tanzania,1
3764,Ethiopia,2
3764,Zambia,2
3764,Botswana,2
3764,Algeria,1
3764,Libya,1
3764,Sudan,1
3764,Egypt,1
3764,Syrian Arab Republic,1
3764,Jordan,1
3764,Israel,3
3764,Kuwait,1
3764,China,1
3764,Japan,2
3764,India,1
3764,Pakistan,1
3764,Bangladesh,1
3764,Sri Lanka,1
3764,Nepal,2
3764,Thailand,2
3764,Malaysia,1
3764,Singapore,2
3764,Brunei Darussalam,1
3764,Philippines,1
3764,Indonesia,1
3764,Australia,2
3764,New Zealand,2
3778,USA,3
3778,Canada,3
3778,Bahamas,2
3778,Cuba,1
3778,Jamaica,2
3778,Trinidad and Tobago,2
3778,Mexico,2
3778,Costa Rica,2
3778,Panama,2
3778,Colombia,1
3778,Venezuela,1
3778,Guyana,2
3778,Ecuador,2
3778,Peru,2
3778,Brazil,2
3778,Bolivia,2
3778,Paraguay,2
3778,Chile,2
3778,Argentina,2
3778,Uruguay,2
3778,UK,3
3778,Ireland,3
3778,Netherlands,3
3778,Belgium,3
3778,Luxembourg,3
3778,France,3
3778,Spain,3
3778,Portugal,3
3778,Poland,3
3778,Austria,3
3778,Hungary,3
3778,Italy,3
3778,Malta,3
3778,Greece,3
3778,Cyprus,2
3778,Bulgaria,3
3778,Russian Federation,2
3778,Ukraine,2
3778,Belarus,2
3778,Finland,3
3778,Sweden,3
3778,Norway,3
3778,Denmark,3
3778,Iceland,3
3778,Mali,1
3778,Burkina Faso,1
3778,Ghana,2
3778,Togo,2
3778,Nigeria,2
3778,Kenya,3
3778,Tanzania,1
3778,Ethiopia,2
3778,Zambia,2
3778,Botswana,1
3778,Algeria,1
3778,Libya,1
3778,Sudan,1
3778,Egypt,1
3778,Syrian Arab Republic,1
3778,Jordan,1
3778,Israel,3
3778,Kuwait,1
3778,China,1
3778,Japan,3
3778,India,2
3778,Pakistan,1
3778,Bangladesh,1
3778,Sri Lanka,1
3778,Nepal,2
3778,Thailand,1
3778,Malaysia,1
3778,Singapore,2
3778,Brunei Darussalam,1
3778,Philippines,1
3778,Indonesia,1
3778,Australia,2
3778,New Zealand,2
3784,USA,1
3784,Canada,2
3784,Bahamas,1
3784,Jamaica,1
3784,Trinidad and Tobago,1
3784,Mexico,2
3784,Costa Rica,1
3784,Panama,1
3784,Colombia,1
3784,Venezuela,2
3784,Guyana,1
3784,Ecuador,1
3784,Peru,1
3784,Brazil,2
3784,Bolivia,1
3784,Paraguay,1
3784,Chile,1
3784,Argentina,2
3784,Uruguay,1
3784,UK,2
3784,Ireland,2
3784,Netherlands,2
3784,Belgium,2
3784,Luxembourg,2
3784,France,2
3784,Spain,2
3784,Portugal,2
3784,Poland,2
3784,Austria,1
3784,Hungary,1
3784,Italy,2
3784,Malta,2
3784,Greece,2
3784,Cyprus,1
3784,Bulgaria,2
3784,Russian Federation,2
3784,Ukraine,2
3784,Belarus,2
3784,Finland,2
3784,Sweden,2
3784,Norway,2
3784,Denmark,2
3784,Iceland,2
3784,Mali,1
3784,Burkina Faso,1
3784,Ghana,2
3784,Togo,2
3784,Nigeria,2
3784,Kenya,2
3784,Tanzania,1
3784,Ethiopia,2
3784,Zambia,1
3784,Botswana,1
3784,Algeria,1
3784,Libya,1
3784,Sudan,1
3784,Egypt,1
3784,Syrian Arab Republic,1
3784,Jordan,1
3784,Israel,2
3784,Kuwait,1
3784,China,2
3784,Japan,2
3784,India,2
3784,Pakistan,1
3784,Bangladesh,1
3784,Sri Lanka,1
3784,Nepal,1
3784,Thailand,1
3784,Malaysia,1
3784,Singapore,1
3784,Brunei Darussalam,1
3784,Philippines,1
3784,Indonesia,1
3784,Australia,1
3784,New Zealand,2
3791,USA,1
3791,Canada,1
3791,Bahamas,1
3791,Cuba,2
3791,Jamaica,1
3791,Trinidad and Tobago,1
3791,Mexico,1
3791,Costa Rica,1
3791,Panama,1
3791,Colombia,1
3791,Venezuela,1
3791,Guyana,1
3791,Ecuador,1
3791,Peru,1
3791,Brazil,1
3791,Bolivia,1
3791,Paraguay,1
3791,Chile,1
3791,Argentina,1
3791,Uruguay,1
3791,UK,1
3791,Ireland,1
3791,Netherlands,1
3791,Belgium,1
3791,Luxembourg,1
3791,France,1
3791,Spain,1
3791,Portugal,1
3791,Poland,1
3791,Austria,1
3791,Hungary,1
3791,Italy,1
3791,Malta,1
3791,Greece,1
3791,Cyprus,1
3791,Bulgaria,1
3791,Russian Federation,1
3791,Ukraine,1
3791,Belarus,1
3791,Finland,1
3791,Sweden,1
3791,Norway,1
3791,Denmark,1
3791,Iceland,1
3791,Mali,1
3791,Burkina Faso,1
3791,Ghana,1
3791,Togo,1
3791,Nigeria,1
3791,Kenya,1
3791,Tanzania,3
3791,Ethiopia,1
3791,Zambia,1
3791,Botswana,1
3791,Algeria,1
3791,Libya,2
3791,Sudan,2
3791,Egypt,1
3791,Syrian Arab Republic,2
3791,Jordan,1
3791,Israel,1
3791,Kuwait,1
3791,China,2
3791,Japan,1
3791,India,1
3791,Pakistan,1
3791,Bangladesh,1
3791,Sri Lanka,1
3791,Nepal,1
3791,Thailand,1
3791,Malaysia,1
3791,Singapore,1
3791,Philippines,2
3791,Indonesia,1
3791,Australia,1
3791,New Zealand,1
3792,USA,1
3792,Canada,1
3792,Bahamas,2
3792,Cuba,3
3792,Jamaica,2
3792,Trinidad and Tobago,2
3792,Mexico,2
3792,Costa Rica,1
3792,Panama,1
3792,Colombia,2
3792,Venezuela,2
3792,Guyana,2
3792,Ecuador,1
3792,Peru,2
3792,Brazil,2
3792,Bolivia,2
3792,Paraguay,1
3792,Chile,1
3792,Argentina,1
3792,Uruguay,1
3792,UK,1
3792,Ireland,1
3792,Netherlands,1
3792,Belgium,1
3792,Luxembourg,1
3792,France,1
3792,Spain,1
3792,Portugal,1
3792,Poland,1
3792,Austria,1
3792,Hungary,1
3792,Italy,1
3792,Malta,1
3792,Greece,1
3792,Cyprus,1
3792,Bulgaria,1
3792,Russian Federation,1
3792,Ukraine,2
3792,Belarus,2
3792,Finland,1
3792,Sweden,1
3792,Norway,1
3792,Denmark,1
3792,Iceland,1
3792,Mali,2
3792,Burkina Faso,2
3792,Ghana,3
3792,Togo,2
3792,Nigeria,2
3792,Kenya,2
3792,Tanzania,2
3792,Ethiopia,2
3792,Zambia,3
3792,Botswana,2
3792,Algeria,2
3792,Libya,3
3792,Sudan,3
3792,Egypt,2
3792,Syrian Arab Republic,3
3792,Israel,1
3792,Kuwait,1
3792,China,3
3792,Japan,1
3792,India,3
3792,Pakistan,2
3792,Bangladesh,1
3792,Sri Lanka,2
3792,Nepal,1
3792,Thailand,2
3792,Malaysia,3
3792,Singapore,1
3792,Brunei Darussalam,2
3792,Philippines,2
3792,Indonesia,3
3792,Australia,1
3792,New Zealand,1
3793,USA,1
3793,Canada,1
3793,Bahamas,1
3793,Cuba,2
3793,Jamaica,1
3793,Trinidad and Tobago,1
3793,Mexico,1
3793,Costa Rica,1
3793,Panama,1
3793,Colombia,1
3793,Venezuela,1
3793,Guyana,1
3793,Ecuador,1
3793,Peru,1
3793,Brazil,1
3793,Bolivia,1
3793,Paraguay,1
3793,Chile,1
3793,Argentina,1
3793,Uruguay,1
3793,UK,1
3793,Ireland,1
3793,Netherlands,1
3793,Belgium,1
3793,Luxembourg,1
3793,France,1
3793,Spain,1
3793,Portugal,1
3793,Poland,1
3793,Austria,1
3793,Hungary,1
3793,Italy,1
3793,Malta,1
3793,Greece,1
3793,Cyprus,1
3793,Bulgaria,1
3793,Russian Federation,1
3793,Ukraine,1
3793,Belarus,1
3793,Finland,1
3793,Sweden,1
3793,Norway,1
3793,Denmark,1
3793,Iceland,1
3793,Mali,2
3793,Ghana,1
3793,Togo,2
3793,Nigeria,2
3793,Kenya,2
3793,Tanzania,2
3793,Ethiopia,2
3793,Zambia,1
3793,Botswana,1
3793,Algeria,2
3793,Libya,2
3793,Sudan,3
3793,Egypt,1
3793,Syrian Arab Republic,1
3793,Israel,1
3793,Kuwait,1
3793,China,2
3793,Japan,1
3793,India,2
3793,Pakistan,2
3793,Bangladesh,2
3793,Sri Lanka,2
3793,Nepal,1
3793,Thailand,2
3793,Malaysia,2
3793,Singapore,1
3793,Brunei Darussalam,2
3793,Philippines,2
3793,Indonesia,2
3793,Australia,1
3793,New Zealand,1
3794,USA,1
3794,Canada,1
3794,Bahamas,1
3794,Cuba,3
3794,Jamaica,1
3794,Trinidad and Tobago,1
3794,Mexico,1
3794,Costa Rica,1
3794,Panama,1
3794,Colombia,2
3794,Venezuela,1
3794,Guyana,1
3794,Ecuador,1
3794,Peru,1
3794,Brazil,1
3794,Bolivia,1
3794,Paraguay,1
3794,Chile,1
3794,Argentina,1
3794,Uruguay,2
3794,UK,1
3794,Ireland,1
3794,Netherlands,1
3794,Belgium,1
3794,Luxembourg,1
3794,France,1
3794,Spain,1
3794,Portugal,1
3794,Poland,2
3794,Austria,1
3794,Italy,1
3794,Malta,1
3794,Greece,1
3794,Cyprus,2
3794,Bulgaria,2
3794,Russian Federation,1
3794,Ukraine,2
3794,Belarus,2
3794,Finland,1
3794,Sweden,1
3794,Norway,1
3794,Denmark,1
3794,Iceland,1
3794,Mali,2
3794,Burkina Faso,2
3794,Ghana,2
3794,Togo,2
3794,Nigeria,2
3794,Kenya,2
3794,Ethiopia,2
3794,Zambia,1
3794,Botswana,1
3794,Algeria,1
3794,Libya,3
3794,Sudan,3
3794,Egypt,1
3794,Syrian Arab Republic,3
3794,Israel,1
3794,China,3
3794,Japan,1
3794,India,3
3794,Pakistan,3
3794,Bangladesh,3
3794,Sri Lanka,3
3794,Nepal,2
3794,Thailand,2
3794,Malaysia,3
3794,Singapore,2
3794,Brunei Darussalam,3
3794,Philippines,2
3794,Indonesia,3
3794,Australia,1
3794,New Zealand,1
3795,USA,1
3795,Canada,1
3795,Bahamas,1
3795,Cuba,3
3795,Jamaica,2
3795,Trinidad and Tobago,1
3795,Mexico,1
3795,Costa Rica,1
3795,Panama,1
3795,Colombia,1
3795,Venezuela,1
3795,Guyana,1
3795,Ecuador,1
3795,Peru,1
3795,Brazil,1
3795,Bolivia,1
3795,Paraguay,1
3795,Chile,1
3795,Argentina,1
3795,Uruguay,1
3795,UK,1
3795,Ireland,1
3795,Netherlands,1
3795,Belgium,1
3795,Luxembourg,1
3795,France,1
3795,Spain,1
3795,Portugal,1
3795,Poland,1
3795,Austria,1
3795,Hungary,1
3795,Italy,1
3795,Malta,1
3795,Greece,1
3795,Cyprus,1
3795,Bulgaria,1
3795,Russian Federation,1
3795,Ukraine,1
3795,Belarus,1
3795,Finland,1
3795,Sweden,1
3795,Norway,1
3795,Denmark,1
3795,Iceland,1
3795,Mali,2
3795,Burkina Faso,2
3795,Ghana,1
3795,Togo,2
3795,Nigeria,2
3795,Kenya,2
3795,Tanzania,1
3795,Zambia,1
3795,Botswana,1
3795,Algeria,1
3795,Libya,3
3795,Sudan,3
3795,Syrian Arab Republic,3
3795,Israel,1
3795,Kuwait,1
3795,China,3
3795,Japan,1
3795,India,3
3795,Pakistan,3
3795,Bangladesh,2
3795,Sri Lanka,2
3795,Nepal,1
3795,Thailand,2
3795,Malaysia,2
3795,Singapore,1
3795,Brunei Darussalam,2
3795,Philippines,2
3795,Indonesia,3
3795,Australia,1
3795,New Zealand,1
3799,USA,3
3799,Canada,2
3799,Bahamas,1
3799,Cuba,1
3799,Jamaica,1
3799,Trinidad and Tobago,1
3799,Mexico,1
3799,Costa Rica,1
3799,Panama,2
3799,Colombia,1
3799,Venezuela,1
3799,Guyana,1
3799,Ecuador,1
3799,Peru,1
3799,Brazil,1
3799,Bolivia,1
3799,Chile,1
3799,Argentina,2
3799,Uruguay,2
3799,UK,2
3799,Ireland,2
3799,Netherlands,2
3799,Belgium,2
3799,Luxembourg,2
3799,France,2
3799,Spain,2
3799,Portugal,2
3799,Poland,2
3799,Austria,2
3799,Hungary,2
3799,Italy,2
3799,Malta,1
3799,Greece,2
3799,Cyprus,1
3799,Bulgaria,2
3799,Russian Federation,2
3799,Ukraine,2
3799,Belarus,2
3799,Finland,2
3799,Sweden,2
3799,Norway,2
3799,Denmark,2
3799,Iceland,2
3799,Mali,1
3799,Burkina Faso,1
3799,Ghana,2
3799,Togo,1
3799,Nigeria,1
3799,Kenya,2
3799,Tanzania,1
3799,Ethiopia,2
3799,Zambia,1
3799,Botswana,1
3799,Algeria,1
3799,Libya,1
3799,Sudan,1
3799,Egypt,1
3799,Syrian Arab Republic,1
3799,Jordan,1
3799,Israel,3
3799,Kuwait,1
3799,China,1
3799,Japan,2
3799,India,1
3799,Pakistan,1
3799,Bangladesh,1
3799,Sri Lanka,1
3799,Nepal,1
3799,Thailand,1
3799,Malaysia,1
3799,Singapore,1
3799,Brunei Darussalam,1
3799,Philippines,1
3799,Indonesia,1
3799,Australia,2
3799,New Zealand,2
3801,USA,3
3801,Canada,1
3801,Bahamas,1
3801,Cuba,1
3801,Jamaica,1
3801,Trinidad and Tobago,1
3801,Mexico,1
3801,Costa Rica,1
3801,Panama,1
3801,Colombia,1
3801,Venezuela,1
3801,Guyana,1
3801,Ecuador,1
3801,Peru,1
3801,Brazil,1
3801,Bolivia,1
3801,Paraguay,1
3801,Chile,1
3801,Argentina,1
3801,Uruguay,1
3801,UK,1
3801,Netherlands,1
3801,Belgium,1
3801,Luxembourg,1
3801,France,1
3801,Spain,1
3801,Portugal,1
3801,Poland,1
3801,Austria,1
3801,Hungary,1
3801,Italy,1
3801,Malta,1
3801,Greece,1
3801,Cyprus,1
3801,Bulgaria,1
3801,Russian Federation,1
3801,Ukraine,1
3801,Belarus,1
3801,Finland,1
3801,Sweden,1
3801,Norway,1
3801,Denmark,1
3801,Iceland,1
3801,Mali,1
3801,Burkina Faso,1
3801,Togo,1
3801,Nigeria,1
3801,Kenya,1
3801,Tanzania,1
3801,Ethiopia,1
3801,Zambia,1
3801,Botswana,1
3801,Algeria,1
3801,Libya,1
3801,Sudan,1
3801,Egypt,1
3801,Syrian Arab Republic,1
3801,Jordan,1
3801,Israel,1
3801,Kuwait,1
3801,China,1
3801,Japan,1
3801,India,1
3801,Pakistan,1
3801,Bangladesh,1
3801,Sri Lanka,1
3801,Nepal,1
3801,Thailand,1
3801,Malaysia,1
3801,Singapore,1
3801,Brunei Darussalam,1
3801,Philippines,1
3801,Indonesia,1
3801,Australia,1
3801,New Zealand,1
3804,USA,3
3804,Canada,1
3804,Bahamas,1
3804,Cuba,1
3804,Jamaica,1
3804,Trinidad and Tobago,1
3804,Mexico,1
3804,Costa Rica,1
3804,Panama,1
3804,Colombia,1
3804,Venezuela,1
3804,Guyana,1
3804,Ecuador,1
3804,Peru,1
3804,Brazil,1
3804,Bolivia,1
3804,Paraguay,1
3804,Chile,1
3804,Argentina,2
3804,Uruguay,1
3804,UK,2
3804,Ireland,2
3804,Netherlands,2
3804,Belgium,1
3804,Luxembourg,1
3804,France,1
3804,Spain,1
3804,Portugal,2
3804,Poland,2
3804,Austria,1
3804,Hungary,2
3804,Italy,2
3804,Malta,2
3804,Greece,1
3804,Cyprus,1
3804,Bulgaria,2
3804,Russian Federation,1
3804,Ukraine,1
3804,Belarus,1
3804,Finland,1
3804,Sweden,1
3804,Norway,1
3804,Denmark,1
3804,Iceland,2
3804,Mali,1
3804,Burkina Faso,1
3804,Ghana,1
3804,Togo,1
3804,Nigeria,1
3804,Kenya,1
3804,Tanzania,1
3804,Ethiopia,1
3804,Zambia,1
3804,Botswana,1
3804,Algeria,1
3804,Libya,1
3804,Sudan,1
3804,Syrian Arab Republic,1
3804,Jordan,1
3804,Israel,3
3804,Kuwait,2
3804,China,1
3804,Japan,2
3804,India,1
3804,Pakistan,1
3804,Bangladesh,1
3804,Sri Lanka,1
3804,Nepal,2
3804,Thailand,1
3804,Malaysia,1
3804,Singapore,2
3804,Brunei Darussalam,2
3804,Philippines,1
3804,Indonesia,1
3804,Australia,1
3804,New Zealand,1
3805,USA,1
3805,Canada,2
3805,Bahamas,1
3805,Jamaica,1
3805,Trinidad and Tobago,1
3805,Mexico,2
3805,Costa Rica,1
3805,Panama,1
3805,Colombia,1
3805,Venezuela,2
3805,Guyana,1
3805,Ecuador,1
3805,Peru,1
3805,Brazil,2
3805,Bolivia,1
3805,Paraguay,1
3805,Chile,1
3805,Argentina,2
3805,Uruguay,1
3805,UK,2
3805,Ireland,2
3805,Netherlands,2
3805,Belgium,2
3805,Luxembourg,2
3805,France,2
3805,Spain,2
3805,Portugal,2
3805,Poland,2
3805,Austria,1
3805,Hungary,1
3805,Italy,2
3805,Malta,2
3805,Greece,2
3805,Cyprus,2
3805,Bulgaria,2
3805,Russian Federation,2
3805,Ukraine,2
3805,Belarus,2
3805,Finland,2
3805,Sweden,2
3805,Norway,2
3805,Denmark,2
3805,Iceland,2
3805,Mali,1
3805,Burkina Faso,1
3805,Togo,2
3805,Nigeria,2
3805,Kenya,2
3805,Tanzania,1
3805,Ethiopia,2
3805,Zambia,2
3805,Botswana,1
3805,Algeria,1
3805,Libya,1
3805,Sudan,1
3805,Egypt,1
3805,Syrian Arab Republic,1
3805,Jordan,1
3805,Israel,1
3805,Kuwait,1
3805,China,2
3805,Japan,2
3805,India,2
3805,Pakistan,1
3805,Bangladesh,1
3805,Sri Lanka,1
3805,Nepal,1
3805,Thailand,1
3805,Malaysia,1
3805,Singapore,1
3805,Brunei Darussalam,1
3805,Philippines,1
3805,Indonesia,1
3805,Australia,2
3805,New Zealand,2
3823,USA,1
3823,Canada,1
3823,Bahamas,1
3823,Jamaica,1
3823,Trinidad and Tobago,1
3823,Mexico,2
3823,Costa Rica,1
3823,Panama,1
3823,Colombia,1
3823,Venezuela,2
3823,Guyana,1
3823,Ecuador,1
3823,Peru,1
3823,Brazil,1
3823,Bolivia,1
3823,Paraguay,1
3823,Chile,1
3823,Argentina,1
3823,Uruguay,1
3823,UK,1
3823,Ireland,1
3823,Netherlands,1
3823,Belgium,1
3823,Luxembourg,1
3823,France,1
3823,Spain,1
3823,Portugal,1
3823,Poland,1
3823,Austria,1
3823,Hungary,1
3823,Italy,1
3823,Malta,1
3823,Greece,1
3823,Cyprus,1
3823,Bulgaria,1
3823,Russian Federation,2
3823,Ukraine,1
3823,Belarus,2
3823,Finland,1
3823,Sweden,1
3823,Norway,1
3823,Denmark,1
3823,Iceland,1
3823,Mali,1
3823,Burkina Faso,1
3823,Togo,2
3823,Nigeria,1
3823,Kenya,1
3823,Tanzania,2
3823,Ethiopia,1
3823,Zambia,2
3823,Botswana,1
3823,Algeria,1
3823,Libya,1
3823,Sudan,1
3823,Egypt,1
3823,Jordan,1
3823,Israel,1
3823,Kuwait,1
3823,China,2
3823,Japan,1
3823,India,2
3823,Pakistan,1
3823,Bangladesh,1
3823,Sri Lanka,1
3823,Nepal,1
3823,Thailand,1
3823,Malaysia,1
3823,Singapore,1
3823,Brunei Darussalam,1
3823,Philippines,1
3823,Indonesia,1
3823,Australia,1
3823,New Zealand,1
3830,USA,1
3830,Canada,1
3830,Bahamas,1
3830,Cuba,2
3830,Jamaica,1
3830,Trinidad and Tobago,1
3830,Mexico,1
3830,Costa Rica,1
3830,Panama,1
3830,Colombia,1
3830,Venezuela,1
3830,Guyana,1
3830,Ecuador,1
3830,Peru,1
3830,Brazil,1
3830,Bolivia,1
3830,Paraguay,1
3830,Chile,1
3830,Argentina,1
3830,Uruguay,1
3830,UK,1
3830,Ireland,1
3830,Netherlands,1
3830,Belgium,1
3830,Luxembourg,1
3830,France,1
3830,Spain,1
3830,Portugal,1
3830,Poland,1
3830,Austria,1
3830,Hungary,1
3830,Italy,1
3830,Malta,1
3830,Greece,1
3830,Cyprus,1
3830,Bulgaria,1
3830,Russian Federation,1
3830,Ukraine,1
3830,Belarus,1
3830,Finland,1
3830,Sweden,1
3830,Norway,1
3830,Denmark,1
3830,Iceland,1
3830,Mali,1
3830,Burkina Faso,1
3830,Ghana,2
3830,Togo,1
3830,Nigeria,1
3830,Kenya,1
3830,Tanzania,1
3830,Ethiopia,1
3830,Zambia,1
3830,Botswana,1
3830,Algeria,1
3830,Libya,1
3830,Egypt,1
3830,Syrian Arab Republic,1
3830,Jordan,1
3830,Israel,1
3830,Kuwait,1
3830,China,2
3830,Japan,1
3830,India,1
3830,Pakistan,1
3830,Bangladesh,1
3830,Sri Lanka,1
3830,Nepal,1
3830,Thailand,1
3830,Malaysia,1
3830,Singapore,1
3830,Brunei Darussalam,1
3830,Philippines,1
3830,Indonesia,1
3830,Australia,1
3830,New Zealand,1
3843,USA,3
3843,Canada,2
3843,Bahamas,1
3843,Cuba,1
3843,Jamaica,2
3843,Trinidad and Tobago,2
3843,Mexico,1
3843,Costa Rica,1
3843,Colombia,1
3843,Venezuela,1
3843,Guyana,1
3843,Ecuador,1
3843,Peru,1
3843,Brazil,1
3843,Bolivia,1
3843,Paraguay,1
3843,Chile,2
3843,Argentina,3
3843,Uruguay,1
3843,UK,3
3843,Ireland,2
3843,Netherlands,3
3843,Belgium,3
3843,Luxembourg,3
3843,France,3
3843,Spain,3
3843,Portugal,3
3843,Poland,3
3843,Austria,2
3843,Hungary,3
3843,Italy,3
3843,Malta,3
3843,Greece,3
3843,Cyprus,1
3843,Bulgaria,3
3843,Russian Federation,3
3843,Ukraine,2
3843,Belarus,2
3843,Finland,3
3843,Sweden,2
3843,Norway,2
3843,Denmark,3
3843,Iceland,3
3843,Mali,1
3843,Burkina Faso,1
3843,Ghana,2
3843,Togo,2
3843,Nigeria,1
3843,Kenya,1
3843,Tanzania,1
3843,Ethiopia,1
3843,Zambia,1
3843,Botswana,1
3843,Algeria,1
3843,Libya,1
3843,Sudan,1
3843,Egypt,1
3843,Syrian Arab Republic,1
3843,Jordan,1
3843,Israel,3
3843,Japan,2
3843,India,1
3843,Pakistan,1
3843,Bangladesh,1
3843,Sri Lanka,1
3843,Nepal,1
3843,Thailand,1
3843,Malaysia,1
3843,Singapore,1
3843,Brunei Darussalam,1
3843,Philippines,1
3843,Indonesia,1
3843,Australia,2
3843,New Zealand,1
3849,USA,3
3849,Canada,2
3849,Bahamas,2
3849,Cuba,1
3849,Trinidad and Tobago,2
3849,Mexico,1
3849,Costa Rica,2
3849,Panama,2
3849,Colombia,1
3849,Venezuela,1
3849,Guyana,2
3849,Ecuador,1
3849,Peru,2
3849,Brazil,2
3849,Bolivia,2
3849,Paraguay,2
3849,Chile,2
3849,Argentina,2
3849,Uruguay,2
3849,UK,2
3849,Ireland,2
3849,Netherlands,2
3849,Belgium,2
3849,Luxembourg,2
3849,France,2
3849,Spain,2
3849,Portugal,2
3849,Poland,2
3849,Austria,2
3849,Hungary,2
3849,Italy,2
3849,Malta,2
3849,Greece,2
3849,Cyprus,2
3849,Bulgaria,2
3849,Russian Federation,2
3849,Ukraine,2
3849,Belarus,2
3849,Finland,2
3849,Sweden,2
3849,Norway,2
3849,Denmark,2
3849,Iceland,2
3849,Mali,1
3849,Burkina Faso,1
3849,Ghana,2
3849,Togo,2
3849,Nigeria,2
3849,Kenya,2
3849,Tanzania,1
3849,Ethiopia,2
3849,Zambia,2
3849,Botswana,1
3849,Algeria,1
3849,Libya,1
3849,Sudan,1
3849,Egypt,1
3849,Syrian Arab Republic,1
3849,Jordan,1
3849,Israel,3
3849,Kuwait,1
3849,China,1
3849,Japan,2
3849,India,2
3849,Pakistan,1
3849,Bangladesh,1
3849,Sri Lanka,1
3849,Nepal,2
3849,Thailand,1
3849,Malaysia,1
3849,Singapore,2
3849,Brunei Darussalam,1
3849,Philippines,1
3849,Indonesia,1
3849,Australia,2
3849,New Zealand,2
3854,USA,1
3854,Canada,1
3854,Bahamas,1
3854,Cuba,1
3854,Jamaica,1
3854,Trinidad and Tobago,1
3854,Mexico,1
3854,Costa Rica,1
3854,Panama,1
3854,Colombia,1
3854,Venezuela,1
3854,Guyana,1
3854,Ecuador,1
3854,Peru,1
